Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
-2.3280000000000003,56.96,954.0,733.0,12763.0,19496,939.154,2.14,2.23,14.75,2.3,0.052,1
-2.322,57.04,858.0,714.0,12768.0,19509,939.144,2.13,2.22,14.68,2.289,0.052,1
-2.315,57.11,956.0,741.0,12767.0,19501,939.141,2.09,2.18,14.42,2.248,0.051,1
-2.3080000000000003,57.18,892.0,710.0,12769.0,19505,939.137,2.1,2.18,14.43,2.251,0.051,1
-2.301,57.2,892.0,712.0,12767.0,19505,939.139,2.1,2.18,14.44,2.252,0.051,1
-2.295,57.25,937.0,728.0,12764.0,19499,939.142,2.1,2.19,14.48,2.258,0.051,1
-2.2880000000000003,57.31,914.0,727.0,12773.0,19509,939.146,2.13,2.21,14.66,2.285,0.052,1
-2.281,57.34,883.0,721.0,12771.0,19504,939.147,2.17,2.25,14.93,2.3280000000000003,0.053,1
-2.274,57.38,937.0,721.0,12766.0,19505,939.133,2.23,2.32,15.36,2.395,0.054,1
-2.268,57.47,854.0,695.0,12778.0,19519,939.133,2.26,2.35,15.56,2.426,0.055,1
-2.261,56.71,824.0,686.0,12782.0,19522,939.141,2.29,2.38,15.75,2.456,0.055,1
-2.254,55.8,835.0,700.0,12781.0,19525,939.128,2.33,2.42,16.02,2.497,0.0559999999999999,1
-2.247,54.97,848.0,698.0,12778.0,19525,939.133,2.43,2.52,16.7,2.605,0.059,1
-2.24,54.25,829.0,701.0,12777.0,19520,939.132,2.44,2.54,16.81,2.6210000000000004,0.059,1
-2.233,53.7,873.0,708.0,12775.0,19516,939.131,2.46,2.56,16.93,2.64,0.06,1
-2.227,53.22,912.0,714.0,12773.0,19514,939.138,2.44,2.54,16.83,2.6295,0.059,1
-2.22,52.85,875.0,714.0,12769.0,19509,939.137,2.44,2.54,16.79,2.619,0.059,1
-2.213,52.54,868.0,707.0,12775.0,19519,939.143,2.42,2.51,16.66,2.597,0.059,1
-2.206,52.3,887.0,715.0,12780.0,19520,939.132,2.41,2.51,16.61,2.591,0.059,1
-2.199,52.08,866.0,707.0,12776.0,19511,939.13,2.37,2.46,16.28,2.539,0.057,1
-2.192,51.91,864.0,711.0,12772.0,19507,939.135,2.34,2.43,16.12,2.514,0.057,1
-2.185,51.68,887.0,714.0,12776.0,19505,939.132,2.3,2.39,15.82,2.467,0.0559999999999999,1
-2.178,51.6,908.0,721.0,12767.0,19503,939.125,2.29,2.38,15.78,2.461,0.0559999999999999,1
-2.171,51.42,873.0,710.0,12779.0,19517,939.114,2.3,2.39,15.82,2.467,0.0559999999999999,1
-2.164,51.32,881.0,718.0,12774.0,19513,939.121,2.29,2.38,15.77,2.459,0.0559999999999999,1
-2.158,51.2,914.0,726.0,12769.0,19500,939.114,2.29,2.37,15.73,2.4530000000000003,0.055,1
-2.151,51.12,900.0,719.0,12767.0,19502,939.121,2.32,2.41,15.93,2.485,0.0559999999999999,1
-2.144,51.03,894.0,718.0,12771.0,19513,939.123,2.35,2.44,16.18,2.523,0.057,1
-2.137,50.96,902.0,723.0,12770.0,19507,939.116,2.37,2.46,16.33,2.546,0.0579999999999999,1
-2.13,50.87,866.0,705.0,12774.0,19513,939.111,2.37,2.47,16.33,2.547,0.0579999999999999,1
-2.123,50.83,889.0,721.0,12770.0,19508,939.112,2.37,2.46,16.32,2.545,0.057,1
-2.116,50.79,871.0,714.0,12773.0,19512,939.11,2.37,2.46,16.3,2.542,0.057,1
-2.109,50.7,889.0,723.0,12770.0,19506,939.121,2.36,2.45,16.25,2.535,0.057,1
-2.102,50.63,919.0,728.0,12765.0,19504,939.106,2.37,2.46,16.32,2.545,0.057,1
-2.095,50.61,885.0,725.0,12769.0,19507,939.102,2.37,2.46,16.31,2.543,0.057,1
-2.088,50.57,912.0,719.0,12772.0,19508,939.104,2.37,2.47,16.33,2.547,0.0579999999999999,1
-2.081,50.46,883.0,711.0,12766.0,19516,939.104,2.36,2.45,16.24,2.533,0.057,1
-2.074,50.45,850.0,717.0,12771.0,19516,939.101,2.37,2.46,16.3,2.542,0.057,1
-2.067,50.41,900.0,735.0,12766.0,19501,939.093,2.36,2.45,16.22,2.529,0.057,1
-2.06,50.36,973.0,755.0,12754.0,19485,939.088,2.35,2.45,16.2,2.527,0.057,1
-2.053,51.03,990.0,755.0,12750.0,19484,939.091,2.31,2.4,15.92,2.483,0.0559999999999999,1
-2.045,51.94,965.0,745.0,12758.0,19486,939.095,2.3,2.39,15.84,2.469,0.0559999999999999,1
-2.0380000000000003,52.67,994.0,745.0,12754.0,19481,939.101,2.29,2.38,15.75,2.456,0.055,1
-2.031,53.31,981.0,737.0,12756.0,19492,939.106,2.31,2.4,15.89,2.478,0.0559999999999999,1
-2.024,53.81,917.0,718.0,12765.0,19499,939.108,2.33,2.42,16.02,2.499,0.0559999999999999,1
-2.017,54.26,963.0,746.0,12761.0,19487,939.103,2.36,2.45,16.24,2.533,0.057,1
-2.01,54.65,935.0,726.0,12760.0,19498,939.096,2.38,2.48,16.41,2.5580000000000003,0.0579999999999999,1
-2.003,54.97,935.0,735.0,12758.0,19488,939.091,2.39,2.49,16.47,2.568,0.0579999999999999,1
-1.996,55.21,950.0,723.0,12755.0,19487,939.093,2.39,2.49,16.47,2.569,0.0579999999999999,1
-1.989,55.46,965.0,728.0,12761.0,19493,939.096,2.37,2.47,16.34,2.548,0.0579999999999999,1
-1.981,55.63,956.0,726.0,12768.0,19502,939.094,2.36,2.45,16.25,2.535,0.057,1
-1.974,55.81,937.0,718.0,12768.0,19496,939.101,2.34,2.43,16.13,2.515,0.057,1
-1.967,55.97,944.0,729.0,12765.0,19488,939.11,2.34,2.43,16.12,2.514,0.057,1
-1.96,56.11,948.0,737.0,12766.0,19491,939.112,2.37,2.46,16.32,2.544,0.057,1
-1.953,56.2,931.0,714.0,12769.0,19501,939.112,2.39,2.48,16.45,2.565,0.0579999999999999,1
-1.946,56.31,940.0,726.0,12763.0,19495,939.103,2.38,2.47,16.38,2.5540000000000003,0.0579999999999999,1
-1.938,56.4,917.0,724.0,12768.0,19501,939.096,2.37,2.46,16.32,2.544,0.057,1
-1.931,56.49,919.0,714.0,12767.0,19497,939.096,2.33,2.4450000000000003,16.06,2.505,0.057,1
-1.924,56.56,917.0,713.0,12768.0,19503,939.092,2.34,2.43,16.08,2.508,0.057,1
-1.917,56.67,935.0,719.0,12769.0,19500,939.088,2.32,2.41,15.96,2.489,0.0559999999999999,1
-1.91,56.73,917.0,707.0,12769.0,19499,939.085,2.31,2.4,15.93,2.484,0.0559999999999999,1
-1.902,56.79,971.0,729.0,12766.0,19493,939.08,2.32,2.41,15.97,2.49,0.0559999999999999,1
-1.895,56.82,961.0,721.0,12769.0,19493,939.08,2.33,2.43,16.07,2.506,0.057,1
-1.888,56.89,944.0,733.0,12764.0,19490,939.086,2.36,2.45,16.23,2.53,0.057,1
-1.881,56.96,906.0,714.0,12767.0,19498,939.081,2.38,2.47,16.36,2.55,0.0579999999999999,1
-1.873,57.0,917.0,712.0,12766.0,19496,939.083,2.41,2.5,16.56,2.583,0.0579999999999999,1
-1.866,57.07,948.0,726.0,12764.0,19498,939.097,2.41,2.5,16.59,2.588,0.0579999999999999,1
-1.859,57.11,950.0,726.0,12767.0,19489,939.09,2.39,2.49,16.47,2.568,0.0579999999999999,1
-1.852,57.15,967.0,724.0,12765.0,19484,939.089,2.38,2.47,16.38,2.5540000000000003,0.0579999999999999,1
-1.844,57.18,866.0,684.0,12785.0,19518,939.078,2.36,2.45,16.26,2.535,0.057,1
-1.837,56.44,848.0,683.0,12784.0,19514,939.088,2.38,2.47,16.38,2.5540000000000003,0.0579999999999999,1
-1.83,55.55,870.0,689.0,12783.0,19516,939.089,2.39,2.49,16.47,2.568,0.0579999999999999,1
-1.822,54.76,883.0,704.0,12779.0,19513,939.094,2.4,2.49,16.53,2.577,0.0579999999999999,1
-1.815,54.04,891.0,699.0,12781.0,19510,939.089,2.43,2.52,16.71,2.605,0.059,1
-1.808,53.5,866.0,692.0,12785.0,19515,939.093,2.46,2.55,16.92,2.638,0.06,1
-1.8,53.03,883.0,702.0,12779.0,19514,939.088,2.47,2.56,16.98,2.647,0.06,1
-1.793,52.66,868.0,693.0,12782.0,19516,939.085,2.51,2.61,17.26,2.692,0.061,1
-1.786,52.36,820.0,686.0,12784.0,19517,939.083,2.54,2.64,17.46,2.722,0.061,1
-1.778,52.08,852.0,684.0,12787.0,19523,939.082,2.6,2.7,17.91,2.794,0.063,1
-1.771,51.86,912.0,693.0,12777.0,19513,939.082,2.62,2.72,18.02,2.809,0.063,1
-1.764,51.69,873.0,702.0,12776.0,19513,939.094,2.59,2.7,17.85,2.784,0.063,1
-1.756,51.57,912.0,696.0,12777.0,19505,939.093,2.57,2.67,17.68,2.758,0.062,1
-1.749,51.43,854.0,706.0,12778.0,19508,939.095,2.51,2.61,17.28,2.694,0.061,1
-1.741,51.26,868.0,706.0,12783.0,19517,939.107,2.48,2.57,17.05,2.659,0.06,1
-1.734,51.11,893.5,701.0,12781.0,19510,939.091,2.41,2.5,16.57,2.583,0.0579999999999999,1
-1.727,51.08,919.0,704.0,12778.0,19510,939.093,2.36,2.46,16.28,2.5245,0.057,1
-1.719,50.95,833.0,686.0,12782.0,19523,939.101,2.3,2.39,15.81,2.466,0.0559999999999999,1
-1.712,50.87,908.0,705.0,12775.0,19505,939.095,2.27,2.35,15.59,2.431,0.055,1
-1.704,50.79,873.0,704.0,12777.0,19516,939.093,2.23,2.32,15.35,2.394,0.054,1
-1.6969999999999998,50.72,894.0,702.0,12778.0,19505,939.097,2.21,2.3,15.21,2.373,0.054,1
-1.689,50.67,854.0,694.0,12783.0,19512,939.097,2.21,2.3,15.2,2.371,0.054,1
-1.682,50.62,868.0,691.0,12780.0,19516,939.097,2.2,2.29,15.14,2.361,0.053,1
-1.6740000000000002,50.56,854.0,694.0,12779.0,19515,939.099,2.19,2.27,15.05,2.347,0.053,1
-1.6669999999999998,50.44,871.0,701.0,12779.0,19511,939.082,2.15,2.24,14.83,2.312,0.052,1
-1.659,50.49,908.0,701.0,12779.0,19508,939.086,2.13,2.21,14.65,2.285,0.052,1
-1.652,50.42,887.0,695.0,12781.0,19508,939.083,2.11,2.19,14.52,2.263,0.051,1
-1.644,50.37,925.0,714.0,12779.0,19507,939.085,2.14,2.22,14.73,2.297,0.052,1
-1.6369999999999998,50.3,904.0,690.0,12774.0,19508,939.068,2.2,2.29,15.15,2.363,0.053,1
-1.629,50.26,887.0,703.0,12772.0,19504,939.064,2.22,2.3,15.26,2.379,0.054,1
-1.622,50.24,994.0,741.0,12760.0,19481,939.082,2.2,2.29,15.17,2.366,0.053,1
-1.614,50.91,992.0,732.0,12758.0,19490,939.087,2.23,2.32,15.38,2.398,0.054,1
-1.607,51.79,1000.0,724.0,12763.0,19491,939.075,2.28,2.37,15.67,2.443,0.055,1
-1.599,52.49,948.0,730.0,12766.0,19497,939.073,2.28,2.37,15.67,2.444,0.055,1
-1.592,53.16,919.0,725.0,12760.0,19483,939.076,2.3,2.39,15.83,2.469,0.0559999999999999,1
-1.584,53.64,912.0,723.0,12769.0,19498,939.08,2.3,2.39,15.84,2.47,0.0559999999999999,1
-1.577,54.1,986.0,730.0,12761.0,19491,939.075,2.3,2.39,15.84,2.471,0.0559999999999999,1
-1.569,54.46,915.0,715.0,12767.0,19499,939.073,2.33,2.42,16.04,2.501,0.0559999999999999,1
-1.561,54.76,950.0,725.0,12775.0,19501,939.068,2.38,2.47,16.39,2.556,0.0579999999999999,1
-1.554,55.02,956.0,718.0,12770.0,19500,939.077,2.39,2.48,16.45,2.565,0.0579999999999999,1
-1.546,55.28,960.0,733.0,12767.0,19497,939.065,2.4,2.5,16.54,2.579,0.0579999999999999,1
-1.539,55.42,927.0,712.0,12769.0,19500,939.055,2.39,2.48,16.45,2.5660000000000003,0.0579999999999999,1
-1.531,55.62,914.0,722.0,12765.0,19495,939.069,2.39,2.48,16.46,2.5660000000000003,0.0579999999999999,1
-1.523,55.74,933.0,715.0,12762.0,19499,939.069,2.44,2.53,16.77,2.615,0.059,1
-1.516,55.85,961.0,730.0,12764.0,19492,939.07,2.49,2.59,17.15,2.674,0.06,1
-1.508,56.02,942.0,719.0,12764.0,19492,939.069,2.59,2.69,17.8,2.775,0.063,1
-1.501,56.16,937.0,721.0,12767.0,19494,939.075,2.61,2.72,17.99,2.806,0.063,1
-1.493,56.21,935.0,717.0,12769.0,19491,939.082,2.61,2.71,17.95,2.799,0.063,1
-1.485,56.29,967.0,722.0,12760.0,19488,939.067,2.57,2.67,17.66,2.755,0.062,1
-1.4780000000000002,56.36,915.0,722.0,12768.0,19500,939.079,2.53,2.63,17.4,2.714,0.061,1
-1.47,56.46,910.0,721.0,12773.0,19500,939.079,2.49,2.59,17.17,2.677,0.06,1
-1.462,56.5,946.0,719.0,12764.0,19495,939.09,2.38,2.48,16.4,2.557,0.0579999999999999,1
-1.454,56.56,950.0,715.0,12770.0,19503,939.087,2.31,2.4,15.9,2.48,0.0559999999999999,1
-1.4469999999999998,56.62,935.0,711.0,12761.0,19491,939.077,2.2,2.29,15.17,2.366,0.053,1
-1.439,56.71,938.0,714.0,12772.0,19496,939.075,2.19,2.27,15.06,2.3480000000000003,0.053,1
-1.431,56.73,933.0,713.0,12767.0,19497,939.063,2.16,2.25,14.9,2.323,0.052,1
-1.4240000000000002,56.77,914.0,723.0,12766.0,19494,939.058,2.15,2.23,14.79,2.307,0.052,1
-1.416,56.82,942.0,709.0,12774.0,19496,939.063,2.16,2.24,14.87,2.319,0.052,1
-1.408,56.85,950.0,721.0,12765.0,19497,939.07,2.18,2.26,14.99,2.337,0.053,1
-1.4,56.88,971.0,720.0,12772.0,19498,939.059,2.18,2.27,15.04,2.345,0.053,1
-1.393,56.96,887.0,691.0,12789.0,19518,939.058,2.19,2.28,15.08,2.352,0.053,1
-1.385,56.24,829.0,673.0,12789.0,19523,939.055,2.15,2.24,14.83,2.312,0.052,1
-1.3769999999999998,55.3,852.0,687.0,12787.0,19517,939.065,2.15,2.24,14.82,2.311,0.052,1
-1.369,54.51,854.0,691.0,12788.0,19525,939.06,2.18,2.27,15.01,2.34,0.053,1
-1.362,53.82,833.0,681.0,12786.0,19519,939.057,2.18,2.26,14.98,2.336,0.053,1
-1.354,53.24,892.0,700.0,12782.0,19503,939.058,2.17,2.25,14.9,2.324,0.052,1
-1.346,52.82,879.0,690.0,12782.0,19511,939.059,2.17,2.26,14.96,2.332,0.053,1
-1.338,52.47,885.0,692.0,12782.0,19509,939.079,2.17,2.25,14.9,2.324,0.052,1
-1.33,52.14,871.0,692.0,12784.0,19513,939.07,2.17,2.25,14.91,2.326,0.053,1
-1.3230000000000002,51.89,935.0,696.0,12779.0,19508,939.06,2.2,2.28,15.13,2.36,0.053,1
-1.315,51.63,864.0,686.0,12782.0,19511,939.062,2.23,2.32,15.37,2.396,0.054,1
-1.307,51.45,881.0,691.0,12780.0,19510,939.043,2.25,2.34,15.5,2.417,0.055,1
-1.2990000000000002,51.27,910.0,699.0,12782.0,19505,939.048,2.27,2.36,15.64,2.439,0.055,1
-1.291,51.14,931.0,699.0,12783.0,19506,939.034,2.28,2.36,15.66,2.443,0.055,1
-1.283,51.01,887.0,685.0,12785.0,19513,939.038,2.34,2.43,16.1,2.51,0.057,1
-1.276,50.9,889.0,680.0,12788.0,19511,939.037,2.36,2.46,16.27,2.537,0.057,1
-1.268,50.85,852.0,676.0,12789.0,19515,939.043,2.37,2.46,16.3,2.542,0.057,1
-1.26,50.75,927.0,689.0,12784.0,19504,939.052,2.36,2.45,16.26,2.535,0.057,1
-1.252,50.7,879.0,682.0,12791.0,19516,939.069,2.33,2.42,16.06,2.504,0.057,1
-1.244,50.6,843.0,673.0,12786.0,19516,939.066,2.31,2.4,15.93,2.484,0.0559999999999999,1
-1.236,50.54,864.0,685.0,12788.0,19509,939.065,2.26,2.35,15.54,2.423,0.055,1
-1.228,50.47,902.0,687.0,12785.0,19501,939.058,2.23,2.32,15.34,2.392,0.054,1
-1.22,50.38,889.0,694.0,12785.0,19517,939.062,2.21,2.29,15.19,2.3680000000000003,0.053,1
-1.212,50.36,900.0,695.0,12778.0,19500,939.06,2.21,2.3,15.21,2.372,0.054,1
-1.204,50.26,883.0,688.0,12788.0,19514,939.066,2.24,2.33,15.43,2.407,0.054,1
-1.197,50.22,868.0,693.0,12776.0,19509,939.061,2.27,2.36,15.62,2.435,0.055,1
-1.189,50.19,875.0,689.0,12782.0,19504,939.067,2.29,2.38,15.77,2.459,0.0559999999999999,1
-1.181,50.08,917.0,687.0,12779.0,19509,939.061,2.31,2.4,15.87,2.475,0.0559999999999999,1
-1.173,50.06,910.0,710.0,12781.0,19514,939.068,2.31,2.4,15.9,2.48,0.0559999999999999,1
-1.165,50.01,889.0,686.0,12783.0,19510,939.063,2.38,2.48,16.4,2.557,0.0579999999999999,1
-1.157,49.97,975.0,719.0,12766.0,19483,939.062,2.41,2.5,16.56,2.582,0.0579999999999999,1
-1.149,50.69,977.0,726.0,12764.0,19480,939.059,2.44,2.53,16.77,2.614,0.059,1
-1.141,51.55,958.0,717.0,12767.0,19492,939.063,2.47,2.56,16.97,2.6460000000000004,0.06,1
-1.133,52.29,1028.0,729.0,12764.0,19488,939.059,2.47,2.57,17.03,2.656,0.06,1
-1.125,52.93,954.0,714.0,12773.0,19496,939.05,2.49,2.59,17.13,2.672,0.06,1
-1.117,53.42,971.0,721.0,12770.0,19487,939.056,2.52,2.61,17.32,2.701,0.061,1
-1.109,53.89,937.0,715.0,12768.0,19490,939.051,2.51,2.61,17.26,2.6910000000000003,0.061,1
-1.101,54.25,986.0,721.0,12770.0,19487,939.06,2.48,2.58,17.06,2.661,0.06,1
-1.093,54.55,954.0,707.0,12775.0,19495,939.049,2.48,2.58,17.09,2.6660000000000004,0.06,1
-1.085,54.81,950.0,712.0,12771.0,19495,939.049,2.54,2.64,17.46,2.7230000000000003,0.061,1
-1.077,55.02,950.0,710.0,12770.0,19499,939.057,2.55,2.65,17.56,2.739,0.062,1
-1.069,55.2,958.0,717.0,12771.0,19493,939.05,2.57,2.67,17.69,2.758,0.062,1
-1.061,55.37,937.0,706.0,12774.0,19491,939.046,2.57,2.67,17.68,2.756,0.062,1
-1.053,55.5,925.0,703.0,12775.0,19494,939.051,2.56,2.66,17.6,2.745,0.062,1
-1.044,55.63,923.0,712.0,12770.0,19488,939.058,2.54,2.64,17.49,2.727,0.062,1
-1.036,55.71,948.0,705.0,12777.0,19499,939.057,2.49,2.59,17.17,2.677,0.06,1
-1.028,55.87,929.0,691.0,12776.0,19493,939.068,2.46,2.55,16.92,2.638,0.06,1
-1.02,55.93,967.0,701.0,12781.0,19496,939.064,2.43,2.52,16.7,2.605,0.059,1
-1.012,55.99,950.0,705.0,12779.0,19490,939.065,2.39,2.48,16.44,2.564,0.0579999999999999,1
-1.004,56.08,944.0,709.0,12776.0,19493,939.063,2.37,2.47,16.33,2.547,0.0579999999999999,1
-0.996,56.17,931.0,710.0,12772.0,19492,939.062,2.38,2.47,16.36,2.552,0.0579999999999999,1
-0.988,56.25,919.0,711.0,12781.0,19496,939.065,2.37,2.47,16.34,2.548,0.0579999999999999,1
-0.98,56.28,961.0,717.0,12768.0,19492,939.067,2.39,2.48,16.42,2.5610000000000004,0.0579999999999999,1
-0.972,56.35,948.0,710.0,12779.0,19504,939.063,2.38,2.48,16.41,2.5580000000000003,0.0579999999999999,1
-0.963,56.38,933.0,705.0,12775.0,19495,939.067,2.35,2.44,16.15,2.519,0.057,1
-0.955,56.43,931.0,707.0,12771.0,19487,939.061,2.32,2.41,15.95,2.488,0.0559999999999999,1
-0.947,56.5,927.0,706.0,12775.0,19502,939.067,2.25,2.34,15.5,2.417,0.055,1
-0.939,56.52,938.0,696.0,12774.0,19505,939.068,2.22,2.3,15.26,2.379,0.054,1
-0.931,56.58,937.0,712.0,12779.0,19497,939.074,2.18,2.26,15.0,2.339,0.053,1
-0.923,56.61,961.0,717.0,12770.0,19481,939.065,2.15,2.24,14.81,2.309,0.052,1
-0.914,56.7,868.0,675.0,12789.0,19511,939.066,2.12,2.21,14.62,2.28,0.052,1
-0.906,55.95,824.0,664.0,12796.0,19522,939.066,2.12,2.2,14.57,2.272,0.051,1
-0.898,55.02,814.0,667.0,12794.0,19524,939.067,2.13,2.21,14.65,2.2840000000000003,0.052,1
-0.89,54.21,896.0,682.0,12788.0,19509,939.074,2.12,2.21,14.61,2.278,0.051,1
-0.882,53.51,864.0,680.0,12794.0,19520,939.074,2.13,2.21,14.63,2.281,0.052,1
-0.873,52.99,908.0,689.0,12786.0,19510,939.074,2.12,2.21,14.62,2.279,0.051,1
-0.865,52.5,894.0,680.0,12781.0,19504,939.069,2.12,2.21,14.61,2.279,0.051,1
-0.857,52.18,894.0,684.0,12785.0,19511,939.069,2.13,2.21,14.63,2.281,0.052,1
-0.8490000000000001,51.85,892.0,685.0,12787.0,19506,939.065,2.13,2.21,14.65,2.2840000000000003,0.052,1
-0.84,51.55,912.0,689.0,12781.0,19510,939.062,2.14,2.22,14.7,2.2855,0.052,1
-0.8320000000000001,51.36,885.0,690.0,12784.0,19504,939.068,2.13,2.21,14.67,2.287,0.052,1
-0.8240000000000001,51.16,885.0,685.0,12785.0,19509,939.07,2.11,2.19,14.5,2.261,0.051,1
-0.816,51.02,870.0,685.0,12789.0,19513,939.069,2.1,2.18,14.43,2.25,0.051,1
-0.807,50.86,875.0,682.0,12790.0,19511,939.066,2.08,2.16,14.31,2.231,0.05,1
-0.7989999999999999,50.71,870.0,689.0,12783.0,19509,939.069,2.07,2.15,14.25,2.222,0.05,1
-0.7909999999999999,50.65,919.0,694.0,12789.0,19508,939.062,2.04,2.12,14.01,2.185,0.049,1
-0.7829999999999999,50.54,879.0,676.0,12796.0,19519,939.073,2.04,2.12,14.05,2.19,0.049,1
-0.7745,50.44,877.0,681.0,12793.0,19515,939.073,2.01,2.09,13.86,2.161,0.049,1
-0.7659999999999999,50.38,866.0,683.0,12791.0,19514,939.07,2.01,2.08,13.81,2.153,0.049,1
-0.758,50.29,848.0,681.0,12794.0,19519,939.07,2.03,2.11,13.97,2.1790000000000003,0.049,1
-0.7490000000000001,50.2,858.0,691.0,12782.0,19506,939.071,2.06,2.14,14.2,2.214,0.05,1
-0.741,50.14,894.0,687.0,12784.0,19512,939.083,2.16,2.24,14.84,2.314,0.052,1
-0.733,50.11,835.0,682.0,12788.0,19523,939.089,2.18,2.27,15.03,2.343,0.053,1
-0.7240000000000001,50.03,854.0,691.0,12786.0,19510,939.095,2.21,2.3,15.23,2.376,0.054,1
-0.716,49.96,881.0,689.0,12781.0,19503,939.092,2.22,2.31,15.3,2.386,0.054,1
-0.708,49.95,892.0,693.0,12779.0,19502,939.097,2.22,2.31,15.3,2.3795,0.054,1
-0.6990000000000001,49.86,868.0,682.0,12792.0,19515,939.092,2.21,2.3,15.22,2.373,0.054,1
-0.691,49.85,870.0,687.0,12789.0,19512,939.086,2.21,2.3,15.24,2.376,0.054,1
-0.6829999999999999,49.77,862.0,682.0,12785.0,19512,939.095,2.22,2.3,15.27,2.381,0.054,1
-0.674,49.74,906.0,691.0,12787.0,19511,939.094,2.22,2.31,15.28,2.383,0.054,1
-0.6659999999999999,49.72,969.0,716.0,12770.0,19486,939.077,2.22,2.3,15.26,2.379,0.054,1
-0.657,50.38,1015.0,720.0,12765.0,19485,939.082,2.23,2.32,15.37,2.397,0.054,1
-0.649,51.22,977.0,709.0,12771.0,19492,939.084,2.26,2.35,15.59,2.43,0.055,1
-0.6409999999999999,52.05,933.0,704.0,12776.0,19494,939.091,2.27,2.36,15.63,2.438,0.055,1
-0.632,52.65,948.0,704.0,12765.0,19498,939.087,2.26,2.35,15.56,2.426,0.055,1
-0.624,53.19,942.0,710.0,12773.0,19493,939.092,2.27,2.36,15.65,2.441,0.055,1
-0.615,53.59,934.5,710.0,12779.0,19497,939.093,2.31,2.4,15.92,2.482,0.0559999999999999,1
-0.607,53.98,927.0,705.0,12775.0,19496,939.097,2.34,2.43,16.09,2.508,0.057,1
-0.598,54.27,900.0,690.0,12779.0,19494,939.094,2.36,2.45,16.26,2.535,0.057,1
-0.59,54.53,919.0,691.0,12781.0,19499,939.087,2.38,2.47,16.38,2.555,0.0579999999999999,1
-0.5820000000000001,54.75,914.0,692.0,12783.0,19500,939.08,2.42,2.51,16.63,2.593,0.059,1
-0.573,54.97,931.0,691.0,12779.0,19504,939.079,2.43,2.52,16.7,2.605,0.059,1
-0.565,55.09,925.0,694.0,12779.0,19498,939.087,2.46,2.56,16.95,2.643,0.06,1
-0.556,55.28,910.0,701.0,12779.0,19502,939.091,2.51,2.61,17.31,2.699,0.061,1
-0.5479999999999999,55.41,894.0,683.0,12781.0,19495,939.092,2.53,2.62,17.38,2.7110000000000003,0.061,1
-0.539,55.47,914.0,684.0,12777.0,19499,939.105,2.56,2.66,17.59,2.7430000000000003,0.062,1
-0.531,55.59,908.0,687.0,12778.0,19499,939.094,2.56,2.66,17.65,2.753,0.062,1
-0.522,55.69,898.0,689.0,12786.0,19508,939.091,2.57,2.67,17.67,2.755,0.062,1
-0.514,55.76,938.0,700.0,12781.0,19502,939.103,2.54,2.64,17.49,2.727,0.062,1
-0.505,55.8,910.0,694.0,12781.0,19504,939.102,2.53,2.63,17.39,2.712,0.061,1
-0.497,55.89,908.0,691.0,12779.0,19512,939.093,2.51,2.61,17.31,2.699,0.061,1
-0.488,55.94,956.0,703.0,12777.0,19491,939.092,2.47,2.56,16.98,2.648,0.06,1
-0.48,56.02,954.0,705.0,12770.0,19493,939.096,2.44,2.54,16.81,2.622,0.059,1
-0.471,56.07,946.0,696.0,12784.0,19504,939.096,2.41,2.5,16.58,2.585,0.0579999999999999,1
-0.4629999999999999,56.06,925.0,698.0,12781.0,19497,939.097,2.4,2.5,16.55,2.5810000000000004,0.0579999999999999,1
-0.4539999999999999,56.15,900.0,694.0,12779.5,19506,939.089,2.4,2.49,16.5,2.573,0.0579999999999999,1
-0.445,56.22,912.0,692.0,12778.0,19511,939.09,2.38,2.47,16.35,2.549,0.0579999999999999,1
-0.437,56.23,914.0,701.0,12778.5,19496,939.087,2.34,2.43,16.1,2.511,0.057,1
-0.428,56.28,917.0,703.0,12779.0,19500,939.074,2.35,2.44,16.15,2.519,0.057,1
-0.42,56.32,921.0,697.0,12781.0,19503,939.074,2.39,2.48,16.42,2.5610000000000004,0.0579999999999999,1
-0.411,56.38,829.0,666.0,12793.0,19522,939.079,2.39,2.49,16.48,2.57,0.0579999999999999,1
-0.4029999999999999,55.64,854.0,677.0,12790.0,19513,939.069,2.41,2.51,16.62,2.592,0.059,1
-0.3939999999999999,54.72,825.0,660.0,12793.0,19521,939.082,2.46,2.55,16.92,2.638,0.06,1
-0.385,53.9,829.0,678.0,12787.0,19514,939.078,2.48,2.58,17.08,2.664,0.06,1
-0.377,53.17,850.0,670.0,12789.0,19513,939.1,2.51,2.61,17.26,2.692,0.061,1
-0.368,52.7,847.0,672.0,12791.0,19518,939.094,2.52,2.62,17.35,2.7060000000000004,0.061,1
-0.36,52.26,891.0,684.0,12785.0,19513,939.091,2.56,2.66,17.63,2.749,0.062,1
-0.351,51.88,873.0,674.0,12790.0,19519,939.094,2.56,2.66,17.64,2.75,0.062,1
-0.342,51.53,892.0,688.0,12784.0,19503,939.095,2.54,2.64,17.49,2.728,0.062,1
-0.3339999999999999,51.25,898.0,691.0,12784.0,19507,939.084,2.51,2.61,17.31,2.699,0.061,1
-0.325,51.03,929.0,687.0,12786.0,19504,939.087,2.48,2.58,17.08,2.664,0.06,1
